polygon1_id,polygon1_name,lon_1,lat_1,name_stack_1,fb_population_1,polygon2_id,polygon2_name,lon_2,lat_2,name_stack_2,fb_population_2,link_value,country,ds
1427137,Morgan,-78.257776042858,39.560418983168,West Virginia // Morgan,222,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.012100857743309e-07,USA,2020-04-28
1424732,Greene,-78.466884517223,38.297653027341,Virginia // Greene,175,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.0522734255876488e-07,USA,2020-04-28
1425165,Winchester,-78.174579487847,39.173442406343,Virginia // Winchester,358,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.742655442053835e-06,USA,2020-04-28
1407588,Berks,-75.926034821416,40.416341041931,Pennsylvania // Berks,4970,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,3.0159911848204296e-08,USA,2020-04-28
1408327,Delaware,-75.399035626127,39.916687661713,Pennsylvania // Delaware,5010,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.5091201176663515e-08,USA,2020-04-28
1206732,Gloucester,-75.141642038353,39.717229260051,New Jersey // Gloucester,2703,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,8.052060460889954e-09,USA,2020-04-28
1424846,Mecklenburg,-78.36275726677,36.680352613041,Virginia // Mecklenburg,299,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,4.551988086692388e-08,USA,2020-04-28
1206998,Somerset,-74.616351981081,40.563533076232,New Jersey // Somerset,2638,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.6364553230874036e-09,USA,2020-04-28
50864,New Castle,-75.641569923131,39.582204986448,Delaware // New Castle,5414,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,9.598359078406218e-08,USA,2020-04-28
1109509,Howard,-76.931189301965,39.25076985169,Maryland // Howard,2068,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.056834467637619e-06,USA,2020-04-28
1424880,Northampton,-75.904609932401,37.358779266163,Virginia // Northampton,125,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,3.837305904270729e-09,USA,2020-04-28
1425157,Suffolk,-76.634331801075,36.70157415546,Virginia // Suffolk,944,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.8546301046859328e-08,USA,2020-04-28
1408505,Fulton,-78.112491808796,39.925474514651,Pennsylvania // Fulton,151,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.905946641194071e-08,USA,2020-04-28
1427046,Hardy,-78.85790895389,39.00750471685,West Virginia // Hardy,137,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,9.803336251786533e-08,USA,2020-04-28
