geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-74.37744140625001 39.92658634825569, -74.37744140625001 39.92658634825569)",2020-04-28 1600,1206949,Manchester,1206949,Manchester,0,13,US,LEVEL4,133,89.6,43.4,47.902869757174,0,4,39.964888705982,-74.373150845731,39.964888705982,-74.373150845731,0320101122233,0320101122233
"LINESTRING (-76.22314453125001 36.72127186079442, -76.22314453125001 36.75648830951812)",2020-04-28 1600,1425102,Chesapeake,1425102,Chesapeake,3.9158965789441,13,US,LEVEL4,10,28.6,-18.6,-62.837837837838,0,-3.3514873612275,36.677803371658,-76.302386026962,36.677803371658,-76.302386026962,0320102333201,0320102333023
"LINESTRING (-76.22314453125001 36.72127186079442, -76.26708984375 36.75648830951812)",2020-04-28 1600,1425102,Chesapeake,1425102,Chesapeake,5.5379141329824,13,US,LEVEL4,14,15.2,-1.2,-7.4074074074074,0,-0.23223389991485,36.677803371658,-76.302386026962,36.677803371658,-76.302386026962,0320102333201,0320102333022
"LINESTRING (-76.22314453125001 36.75648830951812, -76.13525390625 36.8268727214275)",2020-04-28 1600,1425102,Chesapeake,1425160,Virginia Beach,11.068203446938,13,US,LEVEL4,11,15.6,-4.6,-27.710843373494,0,-3.0331501776206,36.677803371658,-76.302386026962,36.751151009494,-76.058616310492,0320102333023,0320102333013
"LINESTRING (-76.22314453125001 36.75648830951812, -76.17919921875 36.79168859835066)",2020-04-28 1600,1425102,Chesapeake,1425160,Virginia Beach,5.5353729313593,13,US,LEVEL4,14,25.6,-11.6,-43.609022556391,0,-2.180543583151,36.677803371658,-76.302386026962,36.751151009494,-76.058616310492,0320102333023,0320102333030
"LINESTRING (-76.22314453125001 36.75648830951812, -76.22314453125 36.79168859835066)",2020-04-28 1600,1425102,Chesapeake,1425102,Chesapeake,3.9140996782112,13,US,LEVEL4,21,52.6,-31.6,-58.955223880597,0,-4,36.677803371658,-76.302386026962,36.677803371658,-76.302386026962,0320102333023,0320102333021
"LINESTRING (-76.22314453125001 36.75648830951812, -76.22314453125001 36.72127186079442)",2020-04-28 1600,1425102,Chesapeake,1425102,Chesapeake,3.9158965789441,13,US,LEVEL4,11,21.4,-10.4,-46.428571428571,0,-2.6588119613376,36.677803371658,-76.302386026962,36.677803371658,-76.302386026962,0320102333023,0320102333201
"LINESTRING (-76.22314453125001 36.75648830951812, -76.22314453125001 36.75648830951812)",2020-04-28 1600,1425102,Chesapeake,1425102,Chesapeake,0,13,US,LEVEL4,1223,1091.2,131.8,12.067386925472,0,2.9852946929672,36.677803371658,-76.302386026962,36.677803371658,-76.302386026962,0320102333023,0320102333023
"LINESTRING (-76.22314453125001 36.75648830951812, -76.26708984375 36.75648830951812)",2020-04-28 1600,1425102,Chesapeake,1425102,Chesapeake,3.9149983879422,13,US,LEVEL4,27,46.8,-19.8,-41.422594142259,0,-2.767134122156,36.677803371658,-76.302386026962,36.677803371658,-76.302386026962,0320102333023,0320102333022
"LINESTRING (-74.37744140625001 40.363286261845936, -74.37744140625001 40.363286261845936)",2020-04-28 1600,1206823,Monroe,1206823,Monroe,0,13,US,LEVEL4,429,283.6,145.4,51.089248067463,0,4,40.319199427341,-74.428468731321,40.319199427341,-74.428468731321,0320101120031,0320101120031
"LINESTRING (-76.22314453125001 36.75648830951812, -76.26708984375 36.79168859835066)",2020-04-28 1600,1425102,Chesapeake,1425102,Chesapeake,5.5353729313577,13,US,LEVEL4,12,19.6,-7.6,-36.893203883495,0,-1.5578481172125,36.677803371658,-76.302386026962,36.677803371658,-76.302386026962,0320102333023,0320102333020
"LINESTRING (-76.22314453125001 36.75648830951812, -76.26708984375 36.8620406729112)",2020-04-28 1600,1425102,Chesapeake,1425138,Norfolk,12.371784876135,13,US,LEVEL4,11,16.6,-5.6,-31.818181818182,0,-2.8727393858384,36.677803371658,-76.302386026962,36.893270935592,-76.261099671982,0320102333023,0320102333000
"LINESTRING (-76.22314453125001 36.8620406729112, -76.04736328124999 36.8268727214275)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,16.123419166648,13,US,LEVEL4,10,10,0,0,0,0,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102333103
"LINESTRING (-76.22314453125001 36.8620406729112, -76.09130859375 36.79168859835066)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,14.102763505735,13,US,LEVEL4,13,15.6,-2.6,-15.66265060241,0,-1.3337718577107,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102333120
"LINESTRING (-76.22314453125001 36.8620406729112, -76.13525390625 36.8268727214275)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,8.744152620239,13,US,LEVEL4,20,32,-12,-36.363636363636,0,-2.1552636243213,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102333013
"LINESTRING (-76.22314453125001 36.8620406729112, -76.13525390625 36.8620406729112)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,7.8192093058795,13,US,LEVEL4,12,23.2,-11.2,-46.280991735537,0,-3.3466401061363,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102333011
"LINESTRING (-76.22314453125001 36.8620406729112, -76.13525390625001 36.79168859835066)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,11.063118280945,13,US,LEVEL4,11,16.6,-5.6,-31.818181818182,0,-1.1858659396854,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102333031
"LINESTRING (-74.42138671874999 40.22921611124274, -74.42138671874999 40.22921611124274)",2020-04-28 1600,1206871,Millstone,1206871,Millstone,0,13,US,LEVEL4,60,40.4,19.6,47.342995169082,0,4,40.212303652629,-74.430293179788,40.212303652629,-74.430293179788,0320101120230,0320101120230
"LINESTRING (-76.22314453125001 36.8620406729112, -76.17919921875 36.79168859835066)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,8.7461630553545,13,US,LEVEL4,11,16.8,-5.8,-32.584269662921,0,-2.5434682559904,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102333030
"LINESTRING (-76.22314453125001 36.8620406729112, -76.17919921875 36.8620406729112)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,3.9096047563995,13,US,LEVEL4,23,52.6,-29.6,-55.223880597015,0,-4,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102333010
"LINESTRING (-76.22314453125001 36.8620406729112, -76.17919921875 36.89719244699134)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,5.5277438102032,13,US,LEVEL4,12,14.6,-2.6,-16.666666666667,0,-0.55685881794156,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102331232
"LINESTRING (-76.22314453125001 36.8620406729112, -76.22314453125 36.79168859835066)",2020-04-28 1600,1425138,Norfolk,1425102,Chesapeake,7.8228060488044,13,US,LEVEL4,13,31.6,-18.6,-57.055214723926,0,-4,36.893270935592,-76.261099671982,36.677803371658,-76.302386026962,0320102333001,0320102333021
"LINESTRING (-76.22314453125001 36.8620406729112, -76.22314453125 36.8268727214275)",2020-04-28 1600,1425138,Norfolk,1425160,Virginia Beach,3.9105039234345,13,US,LEVEL4,23,20.2,2.8,13.207547169811,0,0.75648051774162,36.893270935592,-76.261099671982,36.751151009494,-76.058616310492,0320102333001,0320102333003
"LINESTRING (-76.22314453125001 36.8620406729112, -76.22314453125 36.89719244699134)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,3.9087050754097,13,US,LEVEL4,35,60.2,-25.2,-41.176470588235,0,-3.2344928484726,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102331223
"LINESTRING (-76.22314453125001 36.8620406729112, -76.22314453125 36.9323280378846)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,7.8156106597168,13,US,LEVEL4,26,26.6,-0.6,-2.1739130434783,0,-0.11928641587313,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102331221
"LINESTRING (-76.22314453125001 36.8620406729112, -76.22314453125001 36.75648830951812)",2020-04-28 1600,1425138,Norfolk,1425102,Chesapeake,11.736905727016,13,US,LEVEL4,12,11,1,8.3333333333333,0,0.39223227027637,36.893270935592,-76.261099671982,36.677803371658,-76.302386026962,0320102333001,0320102333023
"LINESTRING (-76.22314453125001 36.8620406729112, -76.22314453125001 36.8620406729112)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,0,13,US,LEVEL4,1545,1595.8,-50.8,-3.1813627254509,0,-1.4681835649153,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102333001
"LINESTRING (-76.22314453125001 36.8620406729112, -76.26708984375 36.79168859835066)",2020-04-28 1600,1425138,Norfolk,1425102,Chesapeake,8.7461630553535,13,US,LEVEL4,10,15.6,-5.6,-33.734939759036,0,-1.1478880863671,36.893270935592,-76.261099671982,36.677803371658,-76.302386026962,0320102333001,0320102333020
"LINESTRING (-76.22314453125001 36.8620406729112, -76.26708984375 36.8268727214275)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,5.5302877657109,13,US,LEVEL4,19,33.2,-14.2,-41.520467836257,0,-2.077925171721,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102333002
"LINESTRING (-76.22314453125001 36.8620406729112, -76.26708984375 36.8620406729112)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,3.9096047563972,13,US,LEVEL4,66,77.2,-11.2,-14.322250639386,0,-1.3512622811828,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102333000
"LINESTRING (-76.22314453125001 36.8620406729112, -76.26708984375 36.89719244699134)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,5.5277438102016,13,US,LEVEL4,18,26.2,-8.2,-30.147058823529,0,-1.0842160649633,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102331222
"LINESTRING (-76.22314453125001 36.8620406729112, -76.26708984375 36.9323280378846)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,8.7381183653826,13,US,LEVEL4,32,35.8,-3.8,-10.326086956522,0,-0.5531113842526,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102331220
"LINESTRING (-74.42138671874999 40.363286261845936, -74.42138671874999 40.363286261845936)",2020-04-28 1600,1206823,Monroe,1206823,Monroe,0,13,US,LEVEL4,571,412.6,158.4,38.297872340426,0,4,40.319199427341,-74.428468731321,40.319199427341,-74.428468731321,0320101120030,0320101120030
"LINESTRING (-76.22314453125001 36.8620406729112, -76.31103515625 36.8268727214275)",2020-04-28 1600,1425138,Norfolk,1425146,Portsmouth,8.744152620237,13,US,LEVEL4,15,16.8,-1.8,-10.112359550562,0,-0.75393703492505,36.893270935592,-76.261099671982,36.849965391598,-76.354839388691,0320102333001,0320102332113
"LINESTRING (-76.22314453125001 36.8620406729112, -76.31103515625 36.8620406729112)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,7.8192093058773,13,US,LEVEL4,14,37.2,-23.2,-60.732984293194,0,-3.0675381350181,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102332111
"LINESTRING (-76.22314453125001 36.8620406729112, -76.31103515625 36.9323280378846)",2020-04-28 1600,1425138,Norfolk,1425138,Norfolk,11.052942462473,13,US,LEVEL4,17,18.6,-1.6,-8.1632653061225,0,-0.28829998806258,36.893270935592,-76.261099671982,36.893270935592,-76.261099671982,0320102333001,0320102330331
"LINESTRING (-76.22314453125001 38.32441837733954, -76.22314453125001 38.32441837733954)",2020-04-28 1600,1109445,District 6 Hoopers Island,1109445,District 6 Hoopers Island,0,13,US,LEVEL4,24,16.2,7.8,45.348837209302,0,3.5978717113127,38.330586657292,-76.218211449341,38.330586657292,-76.218211449341,0320102113221,0320102113221
"LINESTRING (-76.22314453125001 39.21522924530484, -76.22314453125001 39.21522924530484)",2020-04-28 1600,1109522,District 6 Fairlee,1109522,District 6 Fairlee,0,13,US,LEVEL4,14,10.8,3.2,27.118644067797,0,0.73999566410061,39.225151548798,-76.183046108641,39.225151548798,-76.183046108641,0320100331201,0320100331201
"LINESTRING (-76.22314453125001 39.487082913971165, -76.17919921875 39.52099022538021)",2020-04-28 1600,1109503,District 1 Abingdon,1109504,District 2 Halls Cross Roads,5.332047532609,13,US,LEVEL4,15,18.8,-3.8,-19.191919191919,0,-1.0266521312208,39.428714914519,-76.295192576803,39.49013256834,-76.176455936483,0320100313201,0320100313032
"LINESTRING (-76.22314453125001 39.487082913971165, -76.22314453125001 39.487082913971165)",2020-04-28 1600,1109503,District 1 Abingdon,1109503,District 1 Abingdon,0,13,US,LEVEL4,565,459.8,105.2,22.829861111111,0,4,39.428714914519,-76.295192576803,39.428714914519,-76.295192576803,0320100313201,0320100313201
"LINESTRING (-76.22314453125001 39.487082913971165, -76.31103515624999 39.41921866980341)",2020-04-28 1600,1109503,District 1 Abingdon,1109503,District 1 Abingdon,10.671897885869,13,US,LEVEL4,15,20,-5,-23.809523809524,0,-1.6222142113076,39.428714914519,-76.295192576803,39.428714914519,-76.295192576803,0320100313201,0320100312331
