level,gadm_code,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2,PER.1.3_1,2020-05-19,-0.358,0.219
2,PER.1.3_1,2020-05-20,-0.381,0.276
2,PER.1.3_1,2020-05-21,-0.396,0.25
2,PER.1.3_1,2020-05-22,-0.439,0.23
2,PER.1.3_1,2020-05-23,-0.375,0.225
2,PER.1.3_1,2020-05-24,-0.598,0.398
2,PER.1.3_1,2020-05-25,-0.37,0.242
2,PER.1.3_1,2020-05-26,-0.317,0.211
2,PER.1.3_1,2020-05-27,-0.336,0.255
2,PER.1.3_1,2020-05-28,-0.35,0.217
2,PER.1.3_1,2020-05-29,-0.385,0.232
2,PER.1.3_1,2020-05-30,-0.359,0.207
2,PER.1.3_1,2020-05-31,-0.589,0.403
2,PER.1.6_1,2020-03-01,,
2,PER.1.6_1,2020-03-02,,
2,PER.1.6_1,2020-03-03,,
2,PER.1.6_1,2020-03-04,,
2,PER.1.6_1,2020-03-05,,
2,PER.1.6_1,2020-03-06,,
2,PER.1.6_1,2020-03-07,,
2,PER.1.6_1,2020-03-08,,
2,PER.1.6_1,2020-03-09,-0.075,0.158
2,PER.1.6_1,2020-03-10,,
2,PER.1.6_1,2020-03-11,,
2,PER.1.6_1,2020-03-12,,
2,PER.1.6_1,2020-03-13,,
2,PER.1.6_1,2020-03-14,,
2,PER.1.6_1,2020-03-15,,
2,PER.1.6_1,2020-03-16,,
2,PER.1.6_1,2020-03-17,,
2,PER.1.6_1,2020-03-18,,
2,PER.1.6_1,2020-03-19,,
2,PER.1.6_1,2020-03-20,,
2,PER.1.6_1,2020-03-21,,
2,PER.1.6_1,2020-03-22,,
2,PER.1.6_1,2020-03-23,,
2,PER.1.6_1,2020-03-24,,
2,PER.1.6_1,2020-03-25,,
2,PER.1.6_1,2020-03-26,,
2,PER.1.6_1,2020-03-27,,
2,PER.1.6_1,2020-03-28,,
2,PER.1.6_1,2020-03-29,,
2,PER.1.6_1,2020-03-30,,
2,PER.1.6_1,2020-03-31,,
2,PER.1.6_1,2020-04-01,,
2,PER.1.6_1,2020-04-02,,
2,PER.1.6_1,2020-04-03,,
2,PER.1.6_1,2020-04-04,,
2,PER.1.6_1,2020-04-05,,
2,PER.1.6_1,2020-04-06,,
2,PER.1.6_1,2020-04-07,,
2,PER.1.6_1,2020-04-08,,
2,PER.1.6_1,2020-04-09,,
2,PER.1.6_1,2020-04-10,,
2,PER.1.6_1,2020-04-11,,
2,PER.1.6_1,2020-04-12,,
2,PER.1.6_1,2020-04-13,,
2,PER.1.6_1,2020-04-14,,
2,PER.1.6_1,2020-04-15,,
2,PER.1.6_1,2020-04-16,,
2,PER.1.6_1,2020-04-17,,
2,PER.1.6_1,2020-04-18,,
2,PER.1.6_1,2020-04-19,,
2,PER.1.6_1,2020-04-20,,
2,PER.1.6_1,2020-04-21,,
2,PER.1.6_1,2020-04-22,,
2,PER.1.6_1,2020-04-23,,
2,PER.1.6_1,2020-04-24,,
2,PER.1.6_1,2020-04-25,,
2,PER.1.6_1,2020-04-26,,
2,PER.1.6_1,2020-04-27,,
2,PER.1.6_1,2020-04-28,,
2,PER.1.6_1,2020-04-29,,
2,PER.1.6_1,2020-04-30,,
2,PER.1.6_1,2020-05-01,,
2,PER.1.6_1,2020-05-02,,
2,PER.1.6_1,2020-05-03,,
2,PER.1.6_1,2020-05-04,,
2,PER.1.6_1,2020-05-05,,
2,PER.1.6_1,2020-05-06,,
2,PER.1.6_1,2020-05-07,,
2,PER.1.6_1,2020-05-08,,
2,PER.1.6_1,2020-05-09,,
2,PER.1.6_1,2020-05-10,,
2,PER.1.6_1,2020-05-11,,
2,PER.1.6_1,2020-05-12,,
2,PER.1.6_1,2020-05-13,,
2,PER.1.6_1,2020-05-14,,
2,PER.1.6_1,2020-05-15,,
2,PER.1.6_1,2020-05-16,,
2,PER.1.6_1,2020-05-17,,
2,PER.1.6_1,2020-05-18,,
2,PER.1.6_1,2020-05-19,,
2,PER.1.6_1,2020-05-20,,
2,PER.1.6_1,2020-05-21,,
2,PER.1.6_1,2020-05-22,,
2,PER.1.6_1,2020-05-23,,
2,PER.1.6_1,2020-05-24,,
2,PER.1.6_1,2020-05-25,,
2,PER.1.6_1,2020-05-26,,
2,PER.1.6_1,2020-05-27,,
2,PER.1.6_1,2020-05-28,,
2,PER.1.6_1,2020-05-29,,
2,PER.1.6_1,2020-05-30,,
2,PER.1.6_1,2020-05-31,,
2,PER.1.7_1,2020-03-01,0.038,0.143
2,PER.1.7_1,2020-03-02,0.09,0.118
2,PER.1.7_1,2020-03-03,0.098,0.122
2,PER.1.7_1,2020-03-04,0.018,0.137
2,PER.1.7_1,2020-03-05,0.072,0.129
2,PER.1.7_1,2020-03-06,0.088,0.117
2,PER.1.7_1,2020-03-07,0.024,0.129
2,PER.1.7_1,2020-03-08,0.053,0.116
2,PER.1.7_1,2020-03-09,0.05,0.117
2,PER.1.7_1,2020-03-10,0.019,0.134
2,PER.1.7_1,2020-03-11,-0.095,0.16
2,PER.1.7_1,2020-03-12,-0.034,0.131
2,PER.1.7_1,2020-03-13,0.123,0.132
2,PER.1.7_1,2020-03-14,-0.002,0.143
2,PER.1.7_1,2020-03-15,-0.022,0.144
2,PER.1.7_1,2020-03-16,0.007,0.122
2,PER.1.7_1,2020-03-17,-0.304,0.249
2,PER.1.7_1,2020-03-18,-0.436,0.275
2,PER.1.7_1,2020-03-19,-0.455,0.282
2,PER.1.7_1,2020-03-20,-0.413,0.267
2,PER.1.7_1,2020-03-21,-0.429,0.287
2,PER.1.7_1,2020-03-22,-0.441,0.285
2,PER.1.7_1,2020-03-23,-0.445,0.265
2,PER.1.7_1,2020-03-24,-0.464,0.3
2,PER.1.7_1,2020-03-25,-0.425,0.28
2,PER.1.7_1,2020-03-26,-0.443,0.281
2,PER.1.7_1,2020-03-27,-0.404,0.261
2,PER.1.7_1,2020-03-28,-0.444,0.299
2,PER.1.7_1,2020-03-29,-0.454,0.289
2,PER.1.7_1,2020-03-30,-0.451,0.283
2,PER.1.7_1,2020-03-31,-0.435,0.283
2,PER.1.7_1,2020-04-01,-0.461,0.289
2,PER.1.7_1,2020-04-02,-0.441,0.29
2,PER.1.7_1,2020-04-03,-0.458,0.306
2,PER.1.7_1,2020-04-04,-0.473,0.328
2,PER.1.7_1,2020-04-05,-0.641,0.487
2,PER.1.7_1,2020-04-06,-0.48,0.316
2,PER.1.7_1,2020-04-07,-0.502,0.341
2,PER.1.7_1,2020-04-08,-0.427,0.296
2,PER.1.7_1,2020-04-09,-0.627,0.47
2,PER.1.7_1,2020-04-10,-0.649,0.507
2,PER.1.7_1,2020-04-11,-0.498,0.321
2,PER.1.7_1,2020-04-12,-0.669,0.473
2,PER.1.7_1,2020-04-13,-0.472,0.305
2,PER.1.7_1,2020-04-14,-0.433,0.284
2,PER.1.7_1,2020-04-15,-0.434,0.311
2,PER.1.7_1,2020-04-16,-0.468,0.311
2,PER.1.7_1,2020-04-17,-0.467,0.334
2,PER.1.7_1,2020-04-18,-0.451,0.312
2,PER.1.7_1,2020-04-19,-0.643,0.458
2,PER.1.7_1,2020-04-20,-0.432,0.277
2,PER.1.7_1,2020-04-21,-0.501,0.354
2,PER.1.7_1,2020-04-22,-0.431,0.283
2,PER.1.7_1,2020-04-23,-0.432,0.304
2,PER.1.7_1,2020-04-24,-0.44,0.307
2,PER.1.7_1,2020-04-25,-0.435,0.295
2,PER.1.7_1,2020-04-26,-0.64,0.473
2,PER.1.7_1,2020-04-27,-0.451,0.293
2,PER.1.7_1,2020-04-28,-0.449,0.303
2,PER.1.7_1,2020-04-29,-0.418,0.281
2,PER.1.7_1,2020-04-30,-0.449,0.299
2,PER.1.7_1,2020-05-01,-0.487,0.338
2,PER.1.7_1,2020-05-02,-0.464,0.326
2,PER.1.7_1,2020-05-03,-0.625,0.478
2,PER.1.7_1,2020-05-04,-0.459,0.308
2,PER.1.7_1,2020-05-05,-0.475,0.331
2,PER.1.7_1,2020-05-06,-0.454,0.297
2,PER.1.7_1,2020-05-07,-0.442,0.307
2,PER.1.7_1,2020-05-08,-0.425,0.301
2,PER.1.7_1,2020-05-09,-0.394,0.273
2,PER.1.7_1,2020-05-10,-0.609,0.417
2,PER.1.7_1,2020-05-11,-0.421,0.278
2,PER.1.7_1,2020-05-12,-0.395,0.271
2,PER.1.7_1,2020-05-13,-0.395,0.257
2,PER.1.7_1,2020-05-14,-0.395,0.278
2,PER.1.7_1,2020-05-15,-0.361,0.276
2,PER.1.7_1,2020-05-16,-0.382,0.281
2,PER.1.7_1,2020-05-17,-0.608,0.411
2,PER.1.7_1,2020-05-18,-0.364,0.256
2,PER.1.7_1,2020-05-19,-0.386,0.275
2,PER.1.7_1,2020-05-20,-0.37,0.275
2,PER.1.7_1,2020-05-21,-0.367,0.282
2,PER.1.7_1,2020-05-22,-0.353,0.27
2,PER.1.7_1,2020-05-23,-0.32,0.251
2,PER.1.7_1,2020-05-24,-0.588,0.44
2,PER.1.7_1,2020-05-25,-0.3,0.243
2,PER.1.7_1,2020-05-26,-0.35,0.289
2,PER.1.7_1,2020-05-27,-0.351,0.256
2,PER.1.7_1,2020-05-28,-0.329,0.266
2,PER.1.7_1,2020-05-29,-0.284,0.259
2,PER.1.7_1,2020-05-30,-0.322,0.268
2,PER.1.7_1,2020-05-31,-0.596,0.446
2,PER.10.10_1,2020-03-01,0.167,0.291
2,PER.10.10_1,2020-03-02,0.332,0.253
2,PER.10.10_1,2020-03-03,0.139,0.227
2,PER.10.10_1,2020-03-04,-0.067,0.285
2,PER.10.10_1,2020-03-05,0.079,0.231
2,PER.10.10_1,2020-03-06,0.027,0.271
2,PER.10.10_1,2020-03-07,0.058,0.248
2,PER.10.10_1,2020-03-08,0.132,0.244
2,PER.10.10_1,2020-03-09,0.195,0.265
2,PER.10.10_1,2020-03-10,0.359,0.232
2,PER.10.10_1,2020-03-11,-0.027,0.28
2,PER.10.10_1,2020-03-12,0.122,0.24
2,PER.10.10_1,2020-03-13,0.069,0.25
2,PER.10.10_1,2020-03-14,-0.072,0.248
2,PER.10.10_1,2020-03-15,0.252,0.274
2,PER.10.10_1,2020-03-16,0.521,0.225
2,PER.10.10_1,2020-03-17,-0.296,0.374
2,PER.10.10_1,2020-03-18,-0.32,0.381
2,PER.10.10_1,2020-03-19,-0.381,0.436
2,PER.10.10_1,2020-03-20,-0.453,0.403
2,PER.10.10_1,2020-03-21,-0.517,0.529
2,PER.10.10_1,2020-03-22,-0.348,0.459
2,PER.10.10_1,2020-03-23,-0.359,0.419
2,PER.10.10_1,2020-03-24,-0.285,0.43
2,PER.10.10_1,2020-03-25,-0.333,0.401
2,PER.10.10_1,2020-03-26,-0.319,0.37
2,PER.10.10_1,2020-03-27,-0.366,0.384
2,PER.10.10_1,2020-03-28,-0.421,0.43
2,PER.10.10_1,2020-03-29,-0.332,0.41
2,PER.10.10_1,2020-03-30,-0.291,0.381
2,PER.10.10_1,2020-03-31,-0.239,0.368
2,PER.10.10_1,2020-04-01,-0.417,0.444
2,PER.10.10_1,2020-04-02,-0.322,0.38
2,PER.10.10_1,2020-04-03,-0.467,0.416
2,PER.10.10_1,2020-04-04,-0.378,0.393
2,PER.10.10_1,2020-04-05,-0.477,0.54
2,PER.10.10_1,2020-04-06,-0.225,0.372
2,PER.10.10_1,2020-04-07,-0.327,0.431
2,PER.10.10_1,2020-04-08,-0.412,0.403
2,PER.10.10_1,2020-04-09,-0.51,0.543
2,PER.10.10_1,2020-04-10,-0.617,0.619
2,PER.10.10_1,2020-04-11,-0.467,0.476
2,PER.10.10_1,2020-04-12,-0.507,0.568
2,PER.10.10_1,2020-04-13,-0.311,0.434
2,PER.10.10_1,2020-04-14,-0.353,0.438
2,PER.10.10_1,2020-04-15,-0.379,0.435
2,PER.10.10_1,2020-04-16,-0.495,0.524
2,PER.10.10_1,2020-04-17,-0.374,0.41
2,PER.10.10_1,2020-04-18,-0.444,0.433
2,PER.10.10_1,2020-04-19,-0.454,0.605
2,PER.10.10_1,2020-04-20,-0.236,0.4
2,PER.10.10_1,2020-04-21,-0.409,0.459
2,PER.10.10_1,2020-04-22,-0.355,0.376
2,PER.10.10_1,2020-04-23,-0.237,0.341
2,PER.10.10_1,2020-04-24,-0.376,0.355
2,PER.10.10_1,2020-04-25,-0.374,0.382
2,PER.10.10_1,2020-04-26,-0.479,0.526
2,PER.10.10_1,2020-04-27,-0.171,0.369
2,PER.10.10_1,2020-04-28,-0.251,0.381
2,PER.10.10_1,2020-04-29,-0.429,0.462
2,PER.10.10_1,2020-04-30,-0.338,0.394
2,PER.10.10_1,2020-05-01,-0.42,0.438
2,PER.10.10_1,2020-05-02,-0.473,0.443
2,PER.10.10_1,2020-05-03,-0.505,0.605
2,PER.10.10_1,2020-05-04,-0.312,0.388
2,PER.10.10_1,2020-05-05,-0.352,0.438
2,PER.10.10_1,2020-05-06,-0.471,0.482
2,PER.10.10_1,2020-05-07,-0.507,0.524
2,PER.10.10_1,2020-05-08,,
2,PER.10.10_1,2020-05-09,-0.329,0.435
2,PER.10.10_1,2020-05-10,-0.466,0.5
2,PER.10.10_1,2020-05-11,-0.249,0.318
2,PER.10.10_1,2020-05-12,-0.065,0.371
2,PER.10.10_1,2020-05-13,-0.321,0.382
2,PER.10.10_1,2020-05-14,-0.331,0.413
2,PER.10.10_1,2020-05-15,-0.382,0.42
2,PER.10.10_1,2020-05-16,-0.386,0.424
2,PER.10.10_1,2020-05-17,-0.447,0.533
2,PER.10.10_1,2020-05-18,-0.274,0.39
2,PER.10.10_1,2020-05-19,-0.202,0.367
2,PER.10.10_1,2020-05-20,-0.345,0.399
2,PER.10.10_1,2020-05-21,-0.335,0.435
2,PER.10.10_1,2020-05-22,-0.376,0.383
2,PER.10.10_1,2020-05-23,-0.387,0.427
2,PER.10.10_1,2020-05-24,-0.522,0.588
2,PER.10.10_1,2020-05-25,-0.241,0.342
2,PER.10.10_1,2020-05-26,-0.26,0.373
2,PER.10.10_1,2020-05-27,-0.236,0.374
2,PER.10.10_1,2020-05-28,-0.274,0.385
2,PER.10.10_1,2020-05-29,-0.24,0.349
2,PER.10.10_1,2020-05-30,-0.293,0.373
2,PER.10.10_1,2020-05-31,-0.451,0.522
2,PER.10.1_1,2020-03-01,0.118,0.148
2,PER.10.1_1,2020-03-02,0.083,0.111
2,PER.10.1_1,2020-03-03,0.076,0.145
2,PER.10.1_1,2020-03-04,-0.052,0.15
