state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
WY,2020-08-12,633,602,664,34.31,27.55,41.07,"1,845","1,788","1,902"
WI,2020-07-12,"8,055","7,785","8,325",64.73,59.22,70.24,"12,444","12,355","12,533"
WI,2020-07-13,"8,152","7,871","8,432",64.91,59.22,70.61,"12,558","12,457","12,659"
WI,2020-07-14,"8,376","8,097","8,654",67.58,61.95,73.21,"12,394","12,294","12,494"
WI,2020-07-15,"8,495","8,099","8,890",67.58,57.75,77.42,"12,569","12,098","13,040"
WI,2020-07-16,"8,428","8,015","8,841",66.08,55.90,76.26,"12,754","12,256","13,252"
WI,2020-07-17,"8,324","7,933","8,714",65.44,55.77,75.12,"12,719","12,248","13,190"
WI,2020-07-18,"8,198","7,819","8,576",65.31,55.77,74.84,"12,553","12,092","13,013"
WI,2020-07-19,"8,037","7,664","8,410",66.15,56.40,75.91,"12,149","11,688","12,609"
WI,2020-07-20,"7,883","7,495","8,271",64.60,54.60,74.60,"12,203","11,740","12,666"
WI,2020-07-21,"7,960","7,573","8,348",67.45,57.19,77.72,"11,801","11,339","12,264"
WI,2020-07-22,"7,807","7,417","8,198",67.39,56.72,78.06,"11,585","11,104","12,066"
WI,2020-07-23,"7,844","7,451","8,237",66.91,56.23,77.58,"11,724","11,235","12,213"
WI,2020-07-24,"7,625","7,413","7,837",65.67,59.62,71.73,"11,611","11,321","11,900"
WI,2020-07-25,"7,304","7,126","7,481",60.83,56.19,65.46,"12,008","11,803","12,212"
WI,2020-07-26,"7,201","6,898","7,505",60.23,51.67,68.79,"11,957","11,531","12,382"
WI,2020-07-27,"7,233","7,036","7,431",60.85,55.80,65.89,"11,888","11,683","12,093"
WI,2020-07-28,"7,640","7,453","7,827",63.77,58.78,68.75,"11,981","11,750","12,213"
WI,2020-07-29,"7,844","7,677","8,012",64.82,60.37,69.27,"12,101","11,890","12,313"
WI,2020-07-30,"7,822","7,656","7,989",64.58,60.16,69.01,"12,112","11,902","12,322"
WI,2020-07-31,"7,761","7,625","7,898",63.75,60.22,67.28,"12,174","12,011","12,337"
WI,2020-08-01,"7,520","7,362","7,677",61.71,57.43,65.98,"12,186","11,975","12,396"
WI,2020-08-02,"7,092","6,961","7,224",58.15,54.54,61.76,"12,198","12,019","12,376"
WI,2020-08-03,"7,212","7,067","7,356",59.07,55.23,62.92,"12,208","12,026","12,390"
WI,2020-08-04,"7,556","7,442","7,671",61.77,58.81,64.74,"12,232","12,095","12,370"
WI,2020-08-05,"7,622","7,483","7,761",61.75,58.16,65.34,"12,343","12,174","12,512"
WI,2020-08-06,"7,557","7,390","7,725",61.16,56.77,65.55,"12,356","12,144","12,568"
WI,2020-08-07,"7,513","7,395","7,630",60.85,57.63,64.08,"12,346","12,181","12,510"
WI,2020-08-08,"7,265","7,100","7,429",58.82,54.31,63.32,"12,352","12,122","12,581"
WI,2020-08-09,"7,149","6,838","7,460",57.86,49.59,66.14,"12,355","11,953","12,757"
WI,2020-08-10,"7,283","7,181","7,385",59.13,56.43,61.83,"12,316","12,186","12,446"
WI,2020-08-11,"7,616","7,501","7,731",61.85,58.75,64.95,"12,313","12,157","12,469"
WI,2020-08-12,"7,861","7,746","7,976",63.45,60.50,66.40,"12,390","12,250","12,530"
NC,2020-07-12,"14,599","14,457","14,741",60.58,57.19,63.96,"24,100","23,634","24,566"
NC,2020-07-13,"15,281","14,860","15,703",62.48,56.81,68.15,"24,460","23,912","25,007"
NC,2020-07-14,"15,234","14,947","15,521",61.51,57.53,65.50,"24,765","24,356","25,175"
NC,2020-07-15,"15,009","14,195","15,824",62.62,51.56,73.67,"23,971","22,927","25,015"
NC,2020-07-16,"14,977","14,164","15,790",63.17,52.02,74.32,"23,709","22,668","24,751"
NC,2020-07-17,"14,920","14,105","15,735",63.80,52.50,75.11,"23,384","22,342","24,425"
NC,2020-07-18,"14,882","14,068","15,696",64.64,53.19,76.10,"23,022","21,978","24,066"
NC,2020-07-19,"14,851","14,018","15,684",65.78,53.96,77.60,"22,577","21,533","23,621"
NC,2020-07-20,"14,832","14,000","15,663",66.76,55.09,78.44,"22,215","21,244","23,186"
NC,2020-07-21,"14,954","14,122","15,785",68.31,56.49,80.12,"21,892","20,922","22,861"
NC,2020-07-22,"14,995","14,359","15,632",69.56,60.29,78.82,"21,559","20,802","22,316"
NC,2020-07-23,"15,311","14,675","15,947",70.22,61.06,79.37,"21,806","21,049","22,563"
NC,2020-07-24,"15,154","14,518","15,790",69.39,60.24,78.54,"21,839","21,083","22,595"
NC,2020-07-25,"14,836","14,280","15,392",68.89,60.65,77.13,"21,535","20,851","22,219"
NC,2020-07-26,"14,408","13,975","14,842",70.33,63.54,77.11,"20,488","19,946","21,029"
NC,2020-07-27,"14,643","14,070","15,217",70.59,61.71,79.47,"20,744","20,045","21,444"
NC,2020-07-28,"15,080","14,645","15,515",72.19,65.36,79.03,"20,888","20,344","21,433"
NC,2020-07-29,"15,212","14,680","15,744",72.46,64.43,80.49,"20,993","20,356","21,630"
NC,2020-07-30,"15,114","14,582","15,646",72.53,64.40,80.66,"20,839","20,202","21,475"
NC,2020-07-31,"14,599","14,086","15,112",70.16,62.87,77.45,"20,809","20,307","21,312"
NC,2020-08-01,"14,838","14,472","15,203",74.85,69.21,80.49,"19,823","19,416","20,230"
NC,2020-08-02,"13,962","13,591","14,332",69.92,64.18,75.65,"19,969","19,551","20,388"
NC,2020-08-03,"14,749","14,219","15,279",73.06,64.64,81.47,"20,189","19,549","20,828"
NC,2020-08-04,"14,910","14,384","15,436",73.64,65.35,81.93,"20,247","19,615","20,879"
NC,2020-08-05,"15,098","14,674","15,523",74.83,68.20,81.45,"20,177","19,671","20,684"
NC,2020-08-06,"15,224","14,919","15,530",75.37,70.29,80.44,"20,201","19,793","20,608"
NC,2020-08-07,"15,145","14,846","15,444",74.91,70.02,79.81,"20,216","19,830","20,603"
NC,2020-08-08,"14,998","14,697","15,299",74.38,69.49,79.27,"20,163","19,771","20,556"
NC,2020-08-09,"14,835","14,463","15,207",73.76,67.75,79.78,"20,111","19,628","20,595"
NC,2020-08-10,"14,823","14,525","15,122",73.57,68.64,78.51,"20,147","19,761","20,534"
NC,2020-08-11,"15,210","14,911","15,508",75.16,70.22,80.09,"20,238","19,851","20,624"
NC,2020-08-12,"15,390","15,089","15,691",75.97,70.99,80.95,"20,258","19,871","20,645"
LA,2020-07-12,"9,779","9,302","10,256",68.97,58.18,79.77,"14,178","13,570","14,786"
LA,2020-07-13,"9,859","9,384","10,334",69.35,58.76,79.95,"14,215","13,625","14,806"
LA,2020-07-14,"9,915","9,434","10,397",69.68,58.84,80.52,"14,229","13,616","14,842"
LA,2020-07-15,"9,934","9,448","10,420",71.29,60.20,82.39,"13,934","13,322","14,545"
LA,2020-07-16,"9,903","9,433","10,373",70.81,59.94,81.69,"13,985","13,372","14,597"
LA,2020-07-17,"9,875","9,417","10,334",70.52,59.82,81.23,"14,003","13,391","14,615"
LA,2020-07-18,"9,709","9,256","10,161",68.07,57.62,78.53,"14,262","13,649","14,874"
LA,2020-07-19,"9,649","9,197","10,101",67.22,56.83,77.61,"14,354","13,742","14,967"
LA,2020-07-20,"9,727","9,275","10,179",67.50,57.16,77.84,"14,411","13,799","15,023"
LA,2020-07-21,"9,804","9,353","10,256",67.94,57.68,78.20,"14,430","13,826","15,034"
LA,2020-07-22,"9,768","9,378","10,157",67.86,58.96,76.77,"14,393","13,868","14,919"
LA,2020-07-23,"9,728","9,534","9,922",67.04,62.57,71.50,"14,511","14,246","14,777"
LA,2020-07-24,"9,695","9,502","9,889",66.53,62.09,70.98,"14,572","14,307","14,838"
LA,2020-07-25,"9,347","9,249","9,446",63.62,61.27,65.98,"14,692","14,547","14,837"
LA,2020-07-26,"9,374","9,160","9,588",62.67,57.93,67.42,"14,957","14,669","15,244"
LA,2020-07-27,"9,402","9,255","9,550",62.97,59.69,66.24,"14,931","14,733","15,129"
LA,2020-07-28,"9,782","9,647","9,916",65.54,62.53,68.55,"14,924","14,738","15,111"
LA,2020-07-29,"9,825","9,706","9,945",65.72,63.00,68.45,"14,949","14,777","15,122"
LA,2020-07-30,"9,805","9,683","9,926",65.47,62.73,68.21,"14,976","14,803","15,149"
LA,2020-07-31,"9,851","9,732","9,970",65.57,62.87,68.26,"15,024","14,852","15,197"
LA,2020-08-01,"9,475","9,357","9,594",63.18,60.48,65.87,"14,998","14,827","15,170"
LA,2020-08-02,"9,249","9,131","9,367",61.80,59.10,64.50,"14,966","14,795","15,138"
LA,2020-08-03,"9,381","9,248","9,515",62.66,59.68,65.65,"14,971","14,787","15,156"
LA,2020-08-04,"9,786","9,667","9,906",65.30,62.59,68.01,"14,987","14,815","15,159"
LA,2020-08-05,"9,997","9,875","10,118",66.69,63.93,69.46,"14,990","14,813","15,166"
LA,2020-08-06,"10,002","9,884","10,121",66.23,63.56,68.91,"15,102","14,931","15,273"
LA,2020-08-07,"9,952","9,830","10,074",66.08,63.33,68.83,"15,060","14,884","15,236"
LA,2020-08-08,"9,664","9,543","9,786",64.11,61.37,66.86,"15,074","14,898","15,250"
LA,2020-08-09,"9,288","9,167","9,409",62.07,59.30,64.84,"14,965","14,789","15,141"
LA,2020-08-10,"9,405","9,269","9,541",62.93,59.88,65.98,"14,945","14,756","15,134"
LA,2020-08-11,"9,908","9,786","10,030",65.68,62.92,68.43,"15,086","14,909","15,263"
LA,2020-08-12,"10,078","9,956","10,200",66.95,64.20,69.71,"15,052","14,875","15,229"
HI,2020-07-12,"1,651","1,490","1,812",85.72,55.41,116.04,"1,926","1,675","2,177"
HI,2020-07-13,"1,650","1,629","1,671",85.67,61.39,109.95,"1,926","1,678","2,174"
HI,2020-07-14,"1,653","1,486","1,820",86.78,51.27,122.28,"1,905","1,633","2,176"
HI,2020-07-15,"1,679","1,482","1,876",88.60,53.41,123.79,"1,895","1,645","2,145"
HI,2020-07-16,"1,679","1,485","1,873",89.09,63.05,115.13,"1,885","1,803","1,966"
HI,2020-07-17,"1,699","1,505","1,894",89.80,66.35,113.25,"1,892","1,810","1,975"
HI,2020-07-18,"1,709","1,514","1,903",90.42,66.87,113.97,"1,890","1,807","1,972"
HI,2020-07-19,"1,693","1,498","1,887",89.69,65.75,113.64,"1,887","1,796","1,978"
HI,2020-07-20,"1,704","1,514","1,894",90.42,64.11,116.73,"1,885","1,803","1,967"
HI,2020-07-21,"1,739","1,552","1,926",92.47,68.83,116.10,"1,880","1,798","1,962"
HI,2020-07-22,"1,767","1,589","1,944",95.64,72.44,118.84,"1,847","1,812","1,882"
HI,2020-07-23,"1,748","1,571","1,925",95.10,74.79,115.41,"1,838","1,802","1,874"
HI,2020-07-24,"1,705","1,528","1,883",93.21,72.13,114.29,"1,830","1,776","1,883"
HI,2020-07-25,"1,721","1,544","1,898",94.20,73.01,115.39,"1,827","1,766","1,888"
HI,2020-07-26,"1,628","1,450","1,806",89.19,67.43,110.96,"1,825","1,764","1,886"
HI,2020-07-27,"1,618","1,441","1,796",89.27,65.74,112.80,"1,813","1,747","1,879"
HI,2020-07-28,"1,602","1,425","1,779",88.02,63.88,112.15,"1,820","1,754","1,886"
HI,2020-07-29,"1,691","1,514","1,869",93.03,70.96,115.10,"1,818","1,782","1,854"
HI,2020-07-30,"1,660","1,482","1,837",91.54,67.52,115.56,"1,813","1,778","1,848"
HI,2020-07-31,"1,695","1,518","1,872",94.33,73.35,115.30,"1,797","1,761","1,833"
HI,2020-08-01,"1,671","1,494","1,849",93.48,72.40,114.56,"1,788","1,750","1,826"
HI,2020-08-02,"1,678","1,501","1,856",94.29,73.18,115.40,"1,780","1,742","1,818"
HI,2020-08-03,"1,689","1,512","1,866",93.69,72.57,114.81,"1,803","1,766","1,840"
HI,2020-08-04,"1,722","1,544","1,899",94.91,74.25,115.57,"1,814","1,777","1,851"
HI,2020-08-05,"1,684","1,507","1,861",92.48,71.63,113.33,"1,821","1,784","1,858"
HI,2020-08-06,"1,693","1,516","1,871",92.84,72.28,113.40,"1,824","1,788","1,860"
HI,2020-08-07,"1,692","1,514","1,869",93.32,72.62,114.02,"1,813","1,777","1,849"
HI,2020-08-08,"1,644","1,467","1,821",90.69,69.62,111.76,"1,813","1,775","1,851"
HI,2020-08-09,"1,643","1,466","1,821",90.93,69.79,112.07,"1,807","1,769","1,845"
HI,2020-08-10,"1,644","1,568","1,721",91.11,81.29,100.93,"1,805","1,769","1,841"
HI,2020-08-11,"1,677","1,601","1,753",93.32,83.64,103.00,"1,797","1,761","1,833"
HI,2020-08-12,"1,695","1,609","1,781",94.27,81.35,107.19,"1,798","1,762","1,834"
MO,2020-07-12,"10,293","10,259","10,327",54.54,53.90,55.17,"18,873","18,825","18,921"
MO,2020-07-13,"10,655","10,476","10,834",56.29,53.04,59.54,"18,930","18,672","19,188"
MO,2020-07-14,"11,107","10,694","11,520",58.56,49.40,67.72,"18,966","18,076","19,855"
MO,2020-07-15,"11,223","10,614","11,833",60.23,48.69,71.77,"18,634","17,688","19,581"
MO,2020-07-16,"11,327","10,718","11,937",61.08,49.40,72.75,"18,546","17,586","19,506"
MO,2020-07-17,"11,272","10,662","11,882",60.73,49.14,72.31,"18,562","17,616","19,507"
MO,2020-07-18,"11,192","10,586","11,798",60.25,48.70,71.80,"18,577","17,630","19,523"
MO,2020-07-19,"11,025","10,415","11,635",59.31,47.73,70.89,"18,589","17,643","19,535"
MO,2020-07-20,"11,154","10,563","11,744",59.92,48.59,71.25,"18,614","17,674","19,554"
MO,2020-07-21,"11,397","10,806","11,987",61.03,49.73,72.33,"18,674","17,734","19,614"
MO,2020-07-22,"11,571","11,009","12,133",62.47,54.05,70.89,"18,521","18,118","18,925"
MO,2020-07-23,"11,574","11,133","12,014",58.34,51.74,64.94,"19,837","19,434","20,241"
MO,2020-07-24,"11,516","11,075","11,957",57.86,51.25,64.46,"19,904","19,498","20,309"
MO,2020-07-25,"11,243","10,802","11,684",56.60,49.95,63.25,"19,865","19,461","20,269"
MO,2020-07-26,"10,923","10,482","11,364",55.48,48.73,62.23,"19,688","19,284","20,093"
MO,2020-07-27,"10,884","10,443","11,325",55.29,48.53,62.05,"19,684","19,279","20,088"
MO,2020-07-28,"11,356","10,916","11,797",57.43,50.78,64.08,"19,774","19,371","20,177"
MO,2020-07-29,"11,676","11,235","12,116",59.01,52.41,65.61,"19,785","19,382","20,188"
MO,2020-07-30,"11,729","11,288","12,170",59.25,52.66,65.84,"19,795","19,392","20,198"
MO,2020-07-31,"11,674","11,234","12,115",59.02,52.42,65.63,"19,779","19,376","20,182"
MO,2020-08-01,"11,339","10,879","11,799",57.54,50.64,64.43,"19,707","19,304","20,110"
MO,2020-08-02,"10,957","10,516","11,398",55.65,48.91,62.40,"19,688","19,285","20,091"
MO,2020-08-03,"11,067","10,627","11,507",55.99,49.28,62.69,"19,767","19,365","20,169"
MO,2020-08-04,"11,487","11,046","11,927",57.99,51.36,64.61,"19,809","19,406","20,212"
MO,2020-08-05,"11,676","11,236","12,116",58.93,52.34,65.52,"19,814","19,411","20,217"
MO,2020-08-06,"11,646","11,206","12,086",58.80,52.20,65.40,"19,807","19,405","20,209"
MO,2020-08-07,"11,736","11,296","12,176",59.18,52.60,65.76,"19,830","19,428","20,232"
MO,2020-08-08,"11,248","10,807","11,688",56.87,50.20,63.54,"19,779","19,375","20,183"
MO,2020-08-09,"10,993","10,552","11,433",55.67,48.95,62.39,"19,745","19,342","20,148"
MO,2020-08-10,"10,993","10,547","11,438",55.68,48.90,62.45,"19,744","19,341","20,147"
MO,2020-08-11,"11,540","11,081","11,999",58.38,51.44,65.32,"19,768","19,335","20,200"
MO,2020-08-12,"11,812","11,367","12,257",59.63,53.00,66.26,"19,809","19,407","20,211"
ID,2020-07-12,"1,660","1,569","1,751",44.13,36.66,51.59,"3,762","3,720","3,804"
ID,2020-07-13,"1,785","1,694","1,876",47.42,40.24,54.60,"3,764","3,726","3,802"
ID,2020-07-14,"1,853","1,685","2,021",49.53,31.33,67.73,"3,741","3,397","4,085"
ID,2020-07-15,"1,855","1,664","2,047",50.23,29.89,70.57,"3,694","3,326","4,062"
ID,2020-07-16,"1,844","1,656","2,031",50.10,30.05,70.15,"3,680","3,317","4,043"
ID,2020-07-17,"1,837","1,673","2,001",49.66,30.94,68.38,"3,699","3,335","4,062"
ID,2020-07-18,"1,807","1,643","1,971",48.62,29.93,67.31,"3,716","3,350","4,082"
ID,2020-07-19,"1,786","1,622","1,951",48.18,29.46,66.90,"3,708","3,342","4,074"
ID,2020-07-20,"1,766","1,602","1,930",47.53,28.94,66.12,"3,716","3,352","4,079"
ID,2020-07-21,"1,839","1,695","1,984",49.34,32.31,66.38,"3,727","3,383","4,071"
ID,2020-07-22,"1,823","1,802","1,845",48.45,46.30,50.60,"3,763","3,726","3,800"
ID,2020-07-23,"1,827","1,806","1,847",48.41,46.70,50.12,"3,773","3,754","3,792"
ID,2020-07-24,"1,783","1,761","1,806",47.58,45.19,49.96,"3,749","3,703","3,794"
ID,2020-07-25,"1,790","1,766","1,814",47.34,44.52,50.17,"3,781","3,722","3,840"
ID,2020-07-26,"1,765","1,609","1,921",47.50,35.12,59.88,"3,715","3,658","3,773"
ID,2020-07-27,"1,748","1,592","1,904",47.02,34.65,59.39,"3,717","3,668","3,766"
ID,2020-07-28,"1,796","1,774","1,818",47.27,45.47,49.08,"3,798","3,780","3,816"
ID,2020-07-29,"1,860","1,837","1,882",48.87,47.07,50.66,"3,805","3,788","3,823"
ID,2020-07-30,"1,795","1,775","1,815",47.31,45.70,48.92,"3,795","3,781","3,808"
ID,2020-07-31,"1,766","1,746","1,786",46.68,45.07,48.28,"3,784","3,770","3,797"
ID,2020-08-01,"1,764","1,621","1,906",46.54,29.83,63.24,"3,789","3,442","4,137"
ID,2020-08-02,"1,696","1,555","1,838",44.79,33.47,56.11,"3,787","3,731","3,844"
ID,2020-08-03,"1,662","1,621","1,702",43.97,40.71,47.23,"3,779","3,766","3,792"
ID,2020-08-04,"1,792","1,777","1,806",47.13,45.89,48.37,"3,802","3,788","3,815"
ID,2020-08-05,"1,866","1,850","1,882",49.02,47.70,50.34,"3,807","3,793","3,820"
ID,2020-08-06,"1,861","1,845","1,877",49.10,47.78,50.41,"3,791","3,777","3,804"
ID,2020-08-07,"1,862","1,846","1,878",49.12,47.84,50.39,"3,791","3,779","3,803"
ID,2020-08-08,"1,803","1,782","1,823",47.37,45.26,49.49,"3,805","3,767","3,844"
ID,2020-08-09,"1,736","1,716","1,755",45.79,44.17,47.41,"3,791","3,774","3,807"
ID,2020-08-10,"1,692","1,676","1,708",46.06,44.46,47.67,"3,673","3,648","3,698"
ID,2020-08-11,"1,852","1,837","1,866",49.92,48.46,51.38,"3,709","3,684","3,734"
ID,2020-08-12,"1,921","1,906","1,936",51.53,50.08,52.98,"3,728","3,703","3,753"
OK,2020-07-12,"6,293","5,995","6,591",50.57,43.64,57.49,"12,445","12,319","12,571"
OK,2020-07-13,"6,521","6,209","6,833",53.03,45.12,60.94,"12,298","11,986","12,609"
OK,2020-07-14,"6,647","6,254","7,041",54.55,43.69,65.41,"12,186","11,658","12,713"
OK,2020-07-15,"6,755","6,297","7,214",56.39,43.31,69.47,"11,980","11,329","12,632"
OK,2020-07-16,"6,747","6,289","7,204",57.98,45.02,70.94,"11,636","11,039","12,233"
OK,2020-07-17,"6,735","6,287","7,183",58.63,45.69,71.57,"11,486","10,890","12,083"
OK,2020-07-18,"6,612","6,161","7,062",59.13,45.72,72.54,"11,183","10,576","11,789"
OK,2020-07-19,"6,551","6,101","7,001",59.82,46.15,73.50,"10,951","10,343","11,558"
OK,2020-07-20,"6,556","6,110","7,002",60.96,47.27,74.64,"10,755","10,163","11,347"
OK,2020-07-21,"6,725","6,321","7,128",63.25,50.21,76.30,"10,631","10,040","11,223"
OK,2020-07-22,"6,810","6,545","7,075",64.97,55.94,74.00,"10,482","10,061","10,903"
OK,2020-07-23,"6,723","6,476","6,970",62.80,54.94,70.66,"10,705","10,351","11,058"
OK,2020-07-24,"6,670","6,426","6,914",62.43,54.65,70.21,"10,684","10,334","11,034"
OK,2020-07-25,"6,381","6,057","6,705",59.96,49.73,70.18,"10,643","10,197","11,089"
OK,2020-07-26,"6,160","5,896","6,425",58.15,48.99,67.31,"10,594","10,151","11,036"
OK,2020-07-27,"6,246","6,001","6,490",58.90,51.00,66.79,"10,605","10,255","10,955"
OK,2020-07-28,"6,592","6,348","6,837",61.77,53.96,69.58,"10,672","10,322","11,022"
OK,2020-07-29,"6,615","6,371","6,858",62.03,54.21,69.86,"10,663","10,311","11,015"
OK,2020-07-30,"6,676","6,433","6,920",62.60,54.82,70.38,"10,665","10,316","11,014"
OK,2020-07-31,"6,580","6,336","6,825",61.62,53.82,69.42,"10,678","10,329","11,028"
OK,2020-08-01,"6,225","5,981","6,469",58.84,50.92,66.76,"10,580","10,226","10,934"
OK,2020-08-02,"6,088","5,841","6,335",57.66,49.53,65.80,"10,558","10,191","10,924"
OK,2020-08-03,"6,245","6,002","6,488",58.62,50.80,66.45,"10,653","10,304","11,002"
OK,2020-08-04,"6,591","6,348","6,834",61.87,54.08,69.66,"10,653","10,304","11,002"
OK,2020-08-05,"6,669","6,421","6,916",62.60,54.56,70.63,"10,653","10,287","11,020"
OK,2020-08-06,"6,628","6,375","6,880",61.76,53.59,69.93,"10,731","10,353","11,109"
OK,2020-08-07,"6,802","6,566","7,038",62.52,55.04,70.00,"10,881","10,534","11,228"
OK,2020-08-08,"6,386","6,150","6,622",59.82,52.18,67.47,"10,675","10,328","11,022"
OK,2020-08-09,"6,054","5,737","6,370",58.23,47.97,68.49,"10,396","9,965","10,828"
OK,2020-08-10,"6,114","5,878","6,351",58.41,50.58,66.25,"10,468","10,121","10,815"
OK,2020-08-11,"6,366","6,047","6,685",60.14,49.97,70.31,"10,585","10,150","11,020"
OK,2020-08-12,"6,624","6,384","6,864",62.43,54.55,70.30,"10,611","10,261","10,961"
IN,2020-07-12,"8,681","8,329","9,033",52.75,46.33,59.17,"16,458","16,171","16,745"
IN,2020-07-13,"8,902","8,761","9,043",54.38,51.43,57.33,"16,371","16,173","16,568"
IN,2020-07-14,"8,995","8,492","9,498",56.91,45.42,68.40,"15,806","14,990","16,622"
IN,2020-07-15,"9,048","8,511","9,586",58.58,46.26,70.91,"15,445","14,606","16,283"
IN,2020-07-16,"9,082","8,559","9,605",59.35,47.12,71.58,"15,303","14,468","16,138"
IN,2020-07-17,"9,248","8,724","9,772",61.01,48.63,73.39,"15,158","14,319","15,997"
IN,2020-07-18,"9,140","8,606","9,674",60.64,48.02,73.26,"15,073","14,227","15,919"
IN,2020-07-19,"9,127","8,592","9,661",60.72,48.05,73.39,"15,030","14,183","15,878"
IN,2020-07-20,"9,116","8,605","9,627",60.91,48.69,73.13,"14,965","14,148","15,782"
IN,2020-07-21,"9,340","8,910","9,770",62.80,52.51,73.09,"14,873","14,195","15,551"
IN,2020-07-22,"9,564","9,161","9,967",64.56,56.76,72.36,"14,816","14,463","15,168"
IN,2020-07-23,"9,564","9,132","9,995",64.12,55.76,72.48,"14,914","14,528","15,301"
IN,2020-07-24,"9,432","9,035","9,829",62.93,55.59,70.28,"14,987","14,707","15,267"
IN,2020-07-25,"9,309","8,918","9,701",62.19,54.83,69.55,"14,969","14,672","15,266"
IN,2020-07-26,"9,057","8,668","9,446",60.44,53.31,67.57,"14,985","14,751","15,220"
IN,2020-07-27,"9,142","8,725","9,559",61.08,53.14,69.03,"14,966","14,635","15,298"
IN,2020-07-28,"9,499","9,121","9,877",62.70,55.50,69.89,"15,150","14,823","15,477"
IN,2020-07-29,"9,887","9,500","10,275",64.53,57.59,71.46,"15,323","15,050","15,597"
IN,2020-07-30,"9,896","9,477","10,316",63.96,56.01,71.91,"15,473","15,074","15,872"
IN,2020-07-31,"9,711","9,581","9,841",59.97,57.17,62.78,"16,193","16,002","16,383"
IN,2020-08-01,"9,232","9,102","9,362",57.90,54.98,60.82,"15,945","15,755","16,135"
IN,2020-08-02,"8,957","8,721","9,194",56.13,51.57,60.70,"15,958","15,745","16,171"
IN,2020-08-03,"9,009","8,882","9,136",56.90,54.04,59.76,"15,834","15,649","16,019"
IN,2020-08-04,"9,225","9,163","9,287",58.57,57.51,59.64,"15,749","15,731","15,767"
IN,2020-08-05,"9,377","9,305","9,448",59.02,57.68,60.36,"15,887","15,829","15,945"
IN,2020-08-06,"9,374","9,238","9,510",59.03,54.84,63.22,"15,880","15,659","16,101"
IN,2020-08-07,"9,535","9,449","9,621",58.95,56.16,61.74,"16,175","16,042","16,308"
IN,2020-08-08,"9,304","9,232","9,375",57.62,56.20,59.04,"16,146","16,098","16,194"
IN,2020-08-09,"8,830","8,769","8,892",54.70,53.63,55.77,"16,144","16,129","16,159"
IN,2020-08-10,"9,053","8,988","9,118",56.19,54.99,57.40,"16,110","16,082","16,138"
IN,2020-08-11,"9,460","9,394","9,526",58.67,57.28,60.06,"16,124","16,080","16,168"
IN,2020-08-12,"9,704","9,628","9,780",60.82,59.05,62.58,"15,956","15,876","16,036"
IL,2020-07-12,"16,748","16,135","17,361",61.42,54.08,68.75,"27,269","26,484","28,054"
IL,2020-07-13,"16,925","16,313","17,537",62.05,54.78,69.33,"27,274","26,502","28,047"
IL,2020-07-14,"17,284","16,586","17,983",63.22,54.84,71.60,"27,339","26,424","28,254"
IL,2020-07-15,"17,258","16,561","17,955",64.11,55.51,72.71,"26,920","25,989","27,852"
IL,2020-07-16,"17,287","16,598","17,976",64.46,55.90,73.03,"26,817","25,890","27,743"
IL,2020-07-17,"17,183","16,519","17,846",64.31,55.89,72.72,"26,720","25,793","27,647"
IL,2020-07-18,"16,982","16,349","17,614",63.82,55.75,71.89,"26,608","25,707","27,509"
IL,2020-07-19,"16,938","16,301","17,575",64.11,55.95,72.27,"26,420","25,521","27,320"
IL,2020-07-20,"17,135","16,494","17,775",64.92,56.65,73.19,"26,393","25,488","27,297"
IL,2020-07-21,"17,524","16,891","18,156",66.26,58.08,74.44,"26,447","25,546","27,348"
IL,2020-07-22,"17,641","17,179","18,104",66.81,61.04,72.57,"26,406","25,816","26,996"
IL,2020-07-23,"17,340","16,919","17,761",64.25,58.95,69.54,"26,988","26,423","27,554"
IL,2020-07-24,"17,120","16,939","17,300",63.06,60.95,65.17,"27,150","26,947","27,352"
IL,2020-07-25,"16,612","16,354","16,871",58.32,55.61,61.03,"28,484","28,248","28,721"
IL,2020-07-26,"16,139","15,904","16,373",56.74,54.25,59.23,"28,442","28,226","28,657"
IL,2020-07-27,"16,171","15,989","16,353",56.81,54.78,58.84,"28,465","28,273","28,658"
IL,2020-07-28,"16,914","16,725","17,103",59.49,57.37,61.61,"28,432","28,231","28,632"
IL,2020-07-29,"17,214","17,044","17,384",60.61,58.73,62.50,"28,399","28,220","28,579"
IL,2020-07-30,"17,373","17,193","17,553",60.59,58.66,62.52,"28,673","28,491","28,855"
IL,2020-07-31,"17,284","17,074","17,494",60.15,57.72,62.57,"28,737","28,471","29,003"
IL,2020-08-01,"16,582","16,282","16,881",57.72,54.27,61.16,"28,728","28,343","29,114"
IL,2020-08-02,"16,061","15,820","16,302",55.95,53.27,58.64,"28,704","28,434","28,975"
IL,2020-08-03,"16,079","15,902","16,255",56.05,54.07,58.03,"28,684","28,502","28,867"
IL,2020-08-04,"16,933","16,771","17,095",58.98,57.13,60.83,"28,710","28,530","28,890"
IL,2020-08-05,"17,348","17,191","17,504",60.38,58.56,62.21,"28,729","28,538","28,919"
IL,2020-08-06,"17,351","17,196","17,505",59.76,57.97,61.55,"29,033","28,847","29,220"
IL,2020-08-07,"17,234","16,881","17,588",59.28,55.94,62.62,"29,072","28,894","29,250"
